p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,diffexpressed
1.75E-11,0.015819769677834,0.014,0.01,6.24E-07,JAZF1-AS1,MBM
1.76E-11,0.010617304761141,0.009,0.009,6.26E-07,AC007128.2,MBM
1.77E-11,0.05709819637665,0.208,0.195,6.29E-07,ZNF330,MBM
1.77E-11,-0.038719580202087,0.272,0.297,6.31E-07,NOL8,ECM
1.77E-11,-0.012784380805972,0.053,0.05,6.31E-07,ZNF607,ECM
1.78E-11,0.031725751614584,0.098,0.095,6.36E-07,CYB561D1,MBM
1.79E-11,0.025787205745665,0.16,0.163,6.37E-07,PRKACA,MBM
1.79E-11,-0.04389205848239,0.204,0.228,6.39E-07,MTHFD2L,ECM
1.79E-11,-0.003967802530665,0.001,0.004,6.39E-07,AL356807.1,ECM
1.79E-11,0.022945694958214,0.047,0.035,6.39E-07,MDGA1,MBM
1.83E-11,0.01661902944769,0.01,0.005,6.51E-07,AP001372.1,MBM
1.83E-11,0.064912640310341,0.365,0.353,6.52E-07,IQCK,MBM
1.83E-11,-0.022619682330176,0.033,0.045,6.54E-07,GPR160,ECM
1.83E-11,-0.049423213702225,0.192,0.2,6.54E-07,DYNLL1,ECM
1.83E-11,0.053662900687526,0.241,0.238,6.54E-07,FAAP20,MBM
1.84E-11,0.016790830426383,0.154,0.161,6.56E-07,BSCL2,MBM
1.85E-11,-0.008775389120604,0.004,0.008,6.59E-07,TRHDE,ECM
1.86E-11,-0.037382288182689,0.114,0.134,6.63E-07,ABHD5,ECM
1.90E-11,-0.007396461686931,0.002,0.006,6.77E-07,NWD1,ECM
1.91E-11,0.016465136906566,0.02,0.013,6.82E-07,AL157786.1,MBM
1.92E-11,-0.021276753335581,0.088,0.103,6.84E-07,CDC26,ECM
1.92E-11,-0.060978200586001,0.456,0.487,6.86E-07,CYFIP1,ECM
1.92E-11,0.01860159330927,0.025,0.023,6.86E-07,AC009318.3,MBM
1.93E-11,-0.005281939037031,0.254,0.274,6.89E-07,RPL30,ECM
1.96E-11,0.004867713391944,0.18,0.193,6.99E-07,RTKN,MBM
1.99E-11,0.05870905977294,0.221,0.201,7.08E-07,SUGP1,MBM
2.00E-11,-0.019491978356339,0.027,0.039,7.11E-07,AC092747.4,ECM
2.01E-11,0.036080727990354,0.169,0.169,7.16E-07,PFKM,MBM
2.04E-11,0.004469453965542,0.013,0.016,7.28E-07,AC004522.3,MBM
2.05E-11,-0.062220784088032,0.388,0.391,7.30E-07,ZNF618,ECM
2.07E-11,-0.007397383592849,0.001,0.003,7.37E-07,AC010328.1,ECM
2.08E-11,0.033300050806785,0.087,0.07,7.41E-07,COQ6,MBM
2.09E-11,-0.019818895820926,0.023,0.021,7.46E-07,SAXO1,ECM
2.13E-11,0.025857670301946,0.057,0.053,7.60E-07,BAIAP2-DT,MBM
2.14E-11,-0.01286846006402,0.039,0.05,7.62E-07,AC090518.1,ECM
2.14E-11,0.077327111420515,0.586,0.57,7.63E-07,AHI1,MBM
2.15E-11,-0.009157903212029,0.003,0.007,7.66E-07,LINC01630,ECM
2.16E-11,0.047120089876053,0.131,0.125,7.69E-07,CLBA1,MBM
2.16E-11,0.023090038781614,0.033,0.028,7.71E-07,SLC18A2,MBM
2.18E-11,-0.001058724237403,0.007,0.004,7.77E-07,AC105101.2,ECM
2.18E-11,-0.013249835980909,0.01,0.017,7.79E-07,AC069234.2,ECM
2.19E-11,-0.01098761262753,0,0.002,7.82E-07,LINC01570,ECM
2.20E-11,-0.012543569583445,0.004,0.008,7.83E-07,PIK3C2G,ECM
2.20E-11,0.038002446805153,0.222,0.223,7.84E-07,POLD2,MBM
2.22E-11,0.067431551240451,0.605,0.596,7.90E-07,CAPN3,MBM
2.22E-11,0.033707366496726,0.04,0.03,7.91E-07,LINC01102,MBM
2.22E-11,-0.013231705865418,0.006,0.012,7.93E-07,AC100771.2,ECM
2.25E-11,-0.003682031174824,0.003,0.006,8.01E-07,Z85996.2,ECM
2.29E-11,-0.002439734278768,0,0.002,8.17E-07,PSORS1C3,ECM
2.29E-11,0.020131171393506,0.018,0.011,8.17E-07,AC069547.2,MBM
2.30E-11,-0.034924221603317,0.181,0.203,8.21E-07,SCRIB,ECM
2.31E-11,-0.005928070086181,0.001,0.004,8.22E-07,CLEC12B,ECM
2.31E-11,0.064381433487091,0.413,0.404,8.23E-07,ZMYND11,MBM
2.31E-11,-0.031809513643847,0.048,0.056,8.25E-07,ADAMTS7,ECM
2.33E-11,-0.008955339702024,0.007,0.012,8.30E-07,AP002851.1,ECM
2.34E-11,-0.001253377845059,0.007,0.01,8.33E-07,DNAJB13,ECM
2.34E-11,-0.022414026346989,0.031,0.043,8.36E-07,AL132800.1,ECM
2.35E-11,-0.070096246059959,0.72,0.747,8.38E-07,ZNF609,ECM
2.36E-11,-0.048367296720257,0.089,0.109,8.40E-07,ZSCAN29,ECM
2.36E-11,-0.039307185172846,0.076,0.091,8.40E-07,TNFAIP3,ECM
2.36E-11,0.024315382926743,0.028,0.021,8.42E-07,SLC15A2,MBM
2.38E-11,-0.002127591483568,0.024,0.029,8.48E-07,CD101,ECM
2.38E-11,-0.006575751432453,0.002,0.005,8.49E-07,AC083973.1,ECM
2.38E-11,-0.009408944256497,0.002,0.006,8.50E-07,AC093802.1,ECM
2.39E-11,-0.02941989748733,0.3,0.29,8.53E-07,ZNF197,ECM
2.40E-11,-0.004407266074195,0.009,0.007,8.57E-07,CFAP58,ECM
2.41E-11,0.048618264336304,0.169,0.151,8.59E-07,ENGASE,MBM
2.42E-11,0.004481929955892,0.002,0,8.62E-07,AC004906.1,MBM
2.45E-11,-0.008648722827256,0,0.003,8.72E-07,TNF,ECM
2.48E-11,-0.002989022390113,0.001,0.004,8.84E-07,NPHS2,ECM
2.48E-11,0.008833510056617,0.549,0.565,8.85E-07,ARHGAP35,MBM
2.51E-11,0.027471494842776,0.037,0.029,8.96E-07,TAGLN,MBM
2.51E-11,-0.010088250633244,0.004,0.009,8.96E-07,LINC02479,ECM
2.51E-11,0.018346992999225,0.012,0.006,8.96E-07,AC034111.1,MBM
2.52E-11,-0.046298895430972,0.163,0.187,8.97E-07,PTRH1,ECM
2.54E-11,-0.009612531680268,0.067,0.08,9.07E-07,NFKBIB,ECM
2.56E-11,-0.009851358330662,0.004,0.009,9.13E-07,AP003392.3,ECM
2.57E-11,-0.028449506893376,0.013,0.022,9.16E-07,AC009560.4,ECM
2.60E-11,0.044784925941178,0.196,0.174,9.25E-07,USP20,MBM
2.60E-11,-0.020550179372016,0.023,0.032,9.28E-07,ZNF695,ECM
2.61E-11,-0.007686518598912,0.064,0.075,9.32E-07,RNASEL,ECM
2.64E-11,-0.007642704251169,0.001,0.003,9.40E-07,FER1L6-AS1,ECM
2.64E-11,-0.007142905077704,0,0.001,9.40E-07,AL133240.2,ECM
2.64E-11,0.02443615918227,0.052,0.04,9.42E-07,ZBED5-AS1,MBM
2.64E-11,-0.012419712031339,0.004,0.009,9.43E-07,LINC00943,ECM
2.67E-11,0.010044931150135,0.009,0.004,9.51E-07,GLT8D2,MBM
2.67E-11,-0.005485472190722,0.069,0.078,9.53E-07,SIGIRR,ECM
2.69E-11,-0.02177365366584,0.03,0.042,9.58E-07,AC012615.1,ECM
2.72E-11,-0.009873801134312,0.006,0.012,9.70E-07,AC103718.1,ECM
2.72E-11,-0.003918734709458,0,0.002,9.71E-07,AC008464.1,ECM
2.74E-11,-0.012779544206318,0.001,0.005,9.76E-07,LINC00879,ECM
2.75E-11,-0.020688701644878,0.027,0.038,9.79E-07,AC110491.2,ECM
2.76E-11,0.006187554475654,0.005,0.002,9.82E-07,SAA1,MBM
2.76E-11,0.056777766432898,0.228,0.204,9.84E-07,USF3,MBM
2.76E-11,0.04658716978409,0.263,0.242,9.85E-07,AIG1,MBM
2.78E-11,0.008945643878089,0.062,0.071,9.92E-07,MRPS12,MBM
2.80E-11,-0.00585329837917,0.001,0.004,9.97E-07,HIST2H2AA4,ECM
2.83E-11,0.050562035263426,0.082,0.071,1.01E-06,AC107223.1,MBM
2.83E-11,-0.003740596413824,0,0.002,1.01E-06,AC027682.3,ECM
2.85E-11,-0.005875991054778,0.002,0.005,1.02E-06,CCR6,ECM
2.86E-11,-0.055862999184299,0.559,0.588,1.02E-06,HNRNPR,ECM
2.87E-11,0.011115423930515,0.016,0.01,1.02E-06,KRTAP5-AS1,MBM
2.88E-11,0.063607135888959,0.263,0.241,1.03E-06,SEC23IP,MBM
2.88E-11,-0.0718284678199,0.209,0.234,1.03E-06,OTUD5,ECM
2.91E-11,-0.124756231309807,0.5,0.525,1.04E-06,LMBR1,ECM
2.93E-11,-0.009304044090972,0.001,0.004,1.05E-06,GATA6-AS1,ECM
2.94E-11,-0.00327931562812,0,0.002,1.05E-06,TCF4-AS2,ECM
2.95E-11,0.042278795828811,0.137,0.117,1.05E-06,DRG2,MBM
2.97E-11,0.007655400248722,0.041,0.045,1.06E-06,LINC02003,MBM
2.97E-11,-0.003223463609778,0,0.002,1.06E-06,AC092954.2,ECM
2.98E-11,-0.031831139942834,0.054,0.069,1.06E-06,MCUB,ECM
2.98E-11,0.012206119069681,0.007,0.004,1.06E-06,HPX,MBM
2.99E-11,0.066276668564731,0.49,0.466,1.07E-06,CDK19,MBM
2.99E-11,0.033371685877383,0.062,0.055,1.07E-06,GAMT,MBM
3.01E-11,-0.00503956881709,0.049,0.061,1.07E-06,RPL39L,ECM
3.05E-11,-0.039209879376029,0.113,0.133,1.09E-06,E2F4,ECM
3.05E-11,0.055588913549182,0.184,0.16,1.09E-06,TRAPPC6B,MBM
3.07E-11,0.060379407139835,0.136,0.118,1.10E-06,C21orf58,MBM
3.08E-11,0.005707445143804,0.015,0.018,1.10E-06,FCER1G,MBM
3.08E-11,-0.061729003676228,0.53,0.558,1.10E-06,ZFC3H1,ECM
3.14E-11,-0.04136242837587,0.064,0.063,1.12E-06,CSRNP3,ECM
3.14E-11,-0.015023275997855,0.006,0.012,1.12E-06,AC093895.1,ECM
3.16E-11,0.02212384220887,0.037,0.027,1.13E-06,RHOF,MBM
3.16E-11,-0.004388185013639,0.041,0.05,1.13E-06,TMEM177,ECM
3.16E-11,-0.042185334470033,0.13,0.153,1.13E-06,COPS7B,ECM
3.17E-11,0.028199670793597,0.049,0.042,1.13E-06,AC005332.4,MBM
3.17E-11,-0.003448078274014,0,0.003,1.13E-06,NKX2-5,ECM
3.19E-11,0.033238523229128,0.06,0.05,1.14E-06,TMEM147-AS1,MBM
3.20E-11,-0.008994011469681,0.002,0.006,1.14E-06,TMEM238L,ECM
3.20E-11,-0.004994637884853,0,0.002,1.14E-06,AC023347.1,ECM
3.21E-11,0.031976571851895,0.058,0.045,1.14E-06,AC073592.1,MBM
3.24E-11,0.015409493385517,0.05,0.053,1.15E-06,CREB3,MBM
3.25E-11,0.056658712048258,0.237,0.228,1.16E-06,TIMM44,MBM
3.30E-11,0.018409299478027,0.017,0.012,1.18E-06,GNAZ,MBM
3.31E-11,-0.011768741902165,0.009,0.015,1.18E-06,AC004494.1,ECM
3.32E-11,0.046927076738855,0.108,0.088,1.18E-06,RTN4IP1,MBM
3.33E-11,-0.04607857469576,0.232,0.26,1.19E-06,GTF3C3,ECM
3.36E-11,-0.028633697564913,0.016,0.023,1.20E-06,AC116424.1,ECM
3.38E-11,0.01749039898122,0.022,0.014,1.21E-06,AC107982.2,MBM
3.41E-11,-0.02372721713069,0.383,0.412,1.22E-06,CDC37,ECM
3.43E-11,0.003152524847963,0.111,0.126,1.22E-06,YWHAH,MBM
3.43E-11,0.026469215893793,0.037,0.03,1.22E-06,ZNF48,MBM
3.49E-11,-0.005675122766154,0.026,0.035,1.24E-06,TRIAP1,ECM
3.49E-11,-0.01357317860447,0.005,0.011,1.24E-06,AL353693.1,ECM
3.52E-11,0.049360812950814,0.279,0.269,1.25E-06,RBM23,MBM
3.52E-11,0.012354101435212,0.01,0.005,1.26E-06,AC072022.2,MBM
3.52E-11,-0.025075998924629,0.006,0.012,1.26E-06,AL512634.1,ECM
3.53E-11,0.017600068766835,0.041,0.031,1.26E-06,LMX1B,MBM
3.54E-11,-0.058351755239391,0.236,0.265,1.26E-06,COX19,ECM
3.55E-11,-0.003763762606361,0.01,0.016,1.26E-06,TTC30A,ECM
3.55E-11,-0.050114136477052,0.319,0.349,1.27E-06,MTCH2,ECM
3.58E-11,-0.035589708490812,0.152,0.175,1.28E-06,COQ10B,ECM
3.59E-11,-0.018437923115824,0.012,0.018,1.28E-06,CELF2-AS1,ECM
3.67E-11,0.012281760377784,0.008,0.003,1.31E-06,AF233439.1,MBM
3.67E-11,-0.043857400393554,0.215,0.242,1.31E-06,UQCC2,ECM
3.68E-11,-0.015255924751856,0.004,0.008,1.31E-06,DACH1,ECM
3.82E-11,-0.07551213900418,0.444,0.478,1.36E-06,GGA1,ECM
3.82E-11,0.031736198759333,0.064,0.06,1.36E-06,SSH3,MBM
3.84E-11,0.02298724217574,0.032,0.022,1.37E-06,AC032044.1,MBM
3.85E-11,-0.022944385269263,0.048,0.062,1.37E-06,OXSM,ECM
3.85E-11,3.02E-05,0.008,0.011,1.37E-06,MORC1-AS1,MBM
3.85E-11,-0.017507818903893,0.022,0.031,1.37E-06,AL589740.1,ECM
3.87E-11,-0.015146827671866,0.01,0.016,1.38E-06,EXOC3L2,ECM
3.88E-11,-0.003694011588123,0,0.003,1.38E-06,FAM230D,ECM
3.92E-11,-0.044136584702572,0.195,0.219,1.40E-06,POC1B,ECM
3.92E-11,0.011429549225572,0.022,0.024,1.40E-06,GLIPR1L2,MBM
3.93E-11,-0.006534934585928,0.001,0.004,1.40E-06,SLC30A3,ECM
3.99E-11,-0.040483624747071,0.076,0.094,1.42E-06,KIF11,ECM
4.00E-11,-0.021036731903683,0.144,0.166,1.43E-06,CYB5R1,ECM
4.02E-11,-0.063861137233033,0.358,0.392,1.43E-06,N4BP1,ECM
4.07E-11,-0.005642363243531,0.018,0.015,1.45E-06,AC103858.3,ECM
4.08E-11,0.036872732836603,0.102,0.096,1.45E-06,TRIM35,MBM
4.09E-11,-0.005679640970048,0.002,0.006,1.46E-06,NOS2,ECM
4.10E-11,0.013392824851852,0.152,0.162,1.46E-06,2-Mar,MBM
4.11E-11,-0.004133058130817,0.016,0.021,1.46E-06,KCNAB1,ECM
4.12E-11,0.00627660849847,0.008,0.004,1.47E-06,AC126696.2,MBM
4.14E-11,0.008169737655448,0.006,0.002,1.48E-06,OC90,MBM
4.16E-11,-0.008196771995629,0.119,0.139,1.48E-06,COX6B1,ECM
4.19E-11,0.03363978213772,0.07,0.065,1.49E-06,CHMP1B,MBM
4.19E-11,0.027786933602541,0.037,0.029,1.49E-06,AL139289.2,MBM
4.19E-11,0.000763338210755,0.049,0.056,1.49E-06,ZNF629,MBM
4.21E-11,-0.004033435745374,0,0.002,1.50E-06,AC003684.1,ECM
4.21E-11,0.031184064210608,0.053,0.043,1.50E-06,POLR2J2,MBM
4.22E-11,-0.033656935841593,0.484,0.513,1.50E-06,BICRAL,ECM
4.24E-11,-0.013591909819614,0.007,0.013,1.51E-06,AP000253.1,ECM
4.27E-11,-0.003610690808508,0,0.002,1.52E-06,SNCB,ECM
4.30E-11,-0.014181375448176,0.01,0.016,1.53E-06,AC103591.3,ECM
4.37E-11,0.028923670517446,0.051,0.039,1.56E-06,AL359878.1,MBM
4.37E-11,-0.025168890687028,0.319,0.347,1.56E-06,GLMN,ECM
4.40E-11,0.064219804587925,0.32,0.303,1.57E-06,COG4,MBM
4.41E-11,0.003134047837246,0.006,0.007,1.57E-06,SMPDL3B,MBM
4.46E-11,0.024447478742477,0.047,0.046,1.59E-06,TMEM150C,MBM
4.48E-11,-0.008923005013086,0.004,0.009,1.60E-06,PNPLA1,ECM
4.54E-11,0.031317927411653,0.051,0.038,1.62E-06,RSKR,MBM
4.59E-11,-0.015052816278784,0.018,0.027,1.64E-06,AC006333.2,ECM
4.62E-11,-0.020245064215939,0.352,0.377,1.65E-06,CCT4,ECM
4.62E-11,-0.018974998137103,0.064,0.079,1.65E-06,APBB1,ECM
4.66E-11,-0.038221246746278,0.281,0.306,1.66E-06,UNC13B,ECM
4.67E-11,-0.014016799690557,0.005,0.01,1.66E-06,LINC01554,ECM
4.69E-11,-0.016765172145062,0.016,0.025,1.67E-06,ADH4,ECM
4.70E-11,-0.004323808113665,0.146,0.137,1.67E-06,ZFP30,ECM
4.70E-11,-0.004601673526052,0.001,0.004,1.67E-06,AC023946.1,ECM
4.70E-11,0.028823423096707,0.032,0.023,1.68E-06,AC131182.1,MBM
4.71E-11,-0.028029826468103,0.371,0.397,1.68E-06,HLCS,ECM
4.71E-11,0.032917619565582,0.208,0.21,1.68E-06,MAP3K5,MBM
4.72E-11,-0.003177351196004,0.02,0.026,1.68E-06,AFAP1-AS1,ECM
4.74E-11,0.016269338281972,0.014,0.009,1.69E-06,FAM66B,MBM
4.77E-11,0.042189267172058,0.08,0.071,1.70E-06,AC013643.2,MBM
4.78E-11,0.068305467402236,0.231,0.207,1.70E-06,HERC3,MBM
4.79E-11,-0.112359180076634,0.101,0.118,1.71E-06,SOX2-OT,ECM
4.82E-11,-0.062048899428245,0.399,0.432,1.72E-06,H2AFY,ECM
4.84E-11,0.040543287187138,0.131,0.126,1.73E-06,ZNHIT1,MBM
4.86E-11,-0.031820925356777,0.101,0.121,1.73E-06,SETD6,ECM
4.92E-11,0.020170453008978,0.166,0.173,1.75E-06,UTP25,MBM
4.94E-11,0.020337058583001,0.186,0.195,1.76E-06,NOSIP,MBM
4.94E-11,-0.062821505488359,0.166,0.19,1.76E-06,PHB,ECM
4.99E-11,-0.006092196361171,0.001,0.004,1.78E-06,LINC02767,ECM
5.03E-11,-0.012456620355968,0.051,0.063,1.79E-06,ZNF576,ECM
5.05E-11,-0.015473700276984,0.019,0.028,1.80E-06,GRHL1,ECM
5.07E-11,-0.013661312899623,0.013,0.02,1.81E-06,DOLPP1,ECM
5.13E-11,0.045314961378219,0.085,0.068,1.83E-06,CASC2,MBM
5.14E-11,0.004670855230372,0.056,0.062,1.83E-06,CD3EAP,MBM
5.15E-11,-0.033244977013826,0.13,0.152,1.84E-06,TMEM222,ECM
5.15E-11,-0.041864784815071,0.069,0.082,1.84E-06,FANK1,ECM
5.16E-11,0.015760313884335,0.074,0.077,1.84E-06,DNAJC14,MBM
5.21E-11,0.005348818338623,0.003,0,1.86E-06,ISLR,MBM
5.24E-11,-0.003553343836387,0,0.002,1.87E-06,LINC01981,ECM
5.33E-11,-0.023475120407103,0.21,0.231,1.90E-06,MOB4,ECM
5.34E-11,-0.002614036876724,0,0.001,1.90E-06,AL355816.1,ECM
5.35E-11,-0.006645316108833,0.001,0.004,1.91E-06,SLC6A20,ECM
5.35E-11,0.049315996026681,0.284,0.26,1.91E-06,AL158152.1,MBM
5.39E-11,-0.03823736830594,0.096,0.117,1.92E-06,FAM219B,ECM
5.40E-11,0.055894140859913,0.473,0.459,1.92E-06,INO80,MBM
5.40E-11,-0.008615203864318,0.002,0.006,1.93E-06,FOXN3-AS2,ECM
5.44E-11,-0.045565153438616,0.245,0.27,1.94E-06,NUP155,ECM
5.49E-11,-0.080325800805581,0.484,0.514,1.96E-06,RANBP10,ECM
5.54E-11,0.028300980249547,0.11,0.11,1.98E-06,ZNF324,MBM
5.56E-11,0.049597680056352,0.153,0.13,1.98E-06,NAA40,MBM
5.57E-11,-0.008065488831466,0.016,0.025,1.98E-06,HIGD1A,ECM
5.60E-11,-0.037783212308653,0.091,0.109,2.00E-06,SLC8B1,ECM
5.69E-11,0.006384387277983,0.004,0.001,2.03E-06,AC093817.1,MBM
5.70E-11,0.061287167045255,0.375,0.353,2.03E-06,WDSUB1,MBM
5.75E-11,0.020492565938397,0.221,0.228,2.05E-06,DBT,MBM
5.77E-11,0.050407057791524,0.131,0.115,2.06E-06,AMT,MBM
5.78E-11,-0.033237284886476,0.062,0.079,2.06E-06,FBXO8,ECM
5.79E-11,0.06142261325317,0.361,0.339,2.07E-06,GOLGA2,MBM
5.81E-11,-0.030398588448272,0.115,0.132,2.07E-06,TTC21B-AS1,ECM
5.81E-11,0.003502984852391,0.03,0.034,2.07E-06,TENT5B,MBM
5.85E-11,0.014482662745541,0.016,0.01,2.08E-06,AC100821.2,MBM
5.89E-11,-0.042187701066404,0.068,0.085,2.10E-06,DHRS1,ECM
5.94E-11,0.002623310764695,0.001,0,2.12E-06,KRT17,MBM
5.95E-11,0.008995207374074,0.004,0.001,2.12E-06,IGFBP6,MBM
6.05E-11,0.014241450250544,0.161,0.171,2.16E-06,NOP2,MBM
6.13E-11,0.011722506103673,0.008,0.004,2.18E-06,AK7,MBM
6.20E-11,0.001002999502654,0.009,0.012,2.21E-06,TMEM176B,MBM
6.28E-11,-0.01092609012796,0.003,0.008,2.24E-06,AC006525.1,ECM
6.29E-11,-0.055772362794566,0.137,0.156,2.24E-06,ZNF429,ECM
6.30E-11,0.004774679027613,0.009,0.005,2.25E-06,JAKMIP3,MBM
6.31E-11,-0.020916940314668,0.019,0.028,2.25E-06,AC064874.1,ECM
6.32E-11,-0.00555264939483,0.018,0.023,2.25E-06,C2orf15,ECM
6.35E-11,-0.014582327531315,0.014,0.022,2.27E-06,BRD3OS,ECM
6.36E-11,-0.056694516977324,0.358,0.387,2.27E-06,DHX8,ECM
6.38E-11,0.021740754646742,0.034,0.032,2.28E-06,SAYSD1,MBM
6.41E-11,-0.008779964754009,0.002,0.005,2.29E-06,FAM83B,ECM
6.42E-11,0.035358720263671,0.335,0.336,2.29E-06,ELP3,MBM
6.43E-11,-0.014056896613114,0.1,0.115,2.29E-06,CD27-AS1,ECM
6.43E-11,0.033503216717986,0.059,0.055,2.29E-06,AKR1B1,MBM
6.44E-11,0.06035656734302,0.335,0.321,2.30E-06,DPY19L4,MBM
6.45E-11,-0.007794194761345,0.002,0.005,2.30E-06,LINC01924,ECM
6.45E-11,-0.021417238309179,0.03,0.04,2.30E-06,AC011239.1,ECM
6.46E-11,0.064218266451353,0.172,0.154,2.30E-06,ENTPD5,MBM
6.48E-11,-0.00650770161676,0.006,0.01,2.31E-06,TMPRSS12,ECM
6.52E-11,-0.003672289921157,0.001,0.004,2.32E-06,HHLA2,ECM
6.58E-11,0.052595437880724,0.222,0.198,2.35E-06,CCDC191,MBM
6.59E-11,-0.027515744989133,0.014,0.021,2.35E-06,LINC01500,ECM
6.66E-11,-0.003117658346825,0,0.002,2.38E-06,AC008496.3,ECM
6.67E-11,-0.060432181484292,0.344,0.376,2.38E-06,RIC8B,ECM
6.72E-11,-0.041964323196088,0.065,0.081,2.39E-06,SLX4,ECM
6.78E-11,-0.005924553377773,0,0.002,2.42E-06,CCL4,ECM
6.81E-11,-0.108094215194414,0.472,0.49,2.43E-06,DENND4C,ECM
6.83E-11,-0.00121772073021,0.1,0.111,2.44E-06,CHRM5,ECM
6.85E-11,0.031091457312925,0.085,0.082,2.44E-06,PCBP4,MBM
6.87E-11,-0.012459766336131,0.015,0.024,2.45E-06,CDR2L,ECM
6.90E-11,-0.015743172434804,0.016,0.024,2.46E-06,AL157392.1,ECM
6.90E-11,-0.022913515798026,0.126,0.144,2.46E-06,UBLCP1,ECM
6.91E-11,0.016235567711431,0.106,0.11,2.46E-06,PPP1R15B,MBM
6.95E-11,0.017319536055349,0.026,0.024,2.48E-06,MOB3C,MBM
7.01E-11,0.028103009072404,0.026,0.017,2.50E-06,LINC01933,MBM
7.02E-11,0.041906933696319,0.105,0.089,2.50E-06,STYX,MBM
7.04E-11,0.066463333315306,0.181,0.156,2.51E-06,TBC1D31,MBM
7.06E-11,-0.005027730017252,0.001,0.005,2.52E-06,AC130456.5,ECM
7.12E-11,0.034433170458551,0.063,0.048,2.54E-06,FRK,MBM
7.12E-11,-0.020170395742829,0.019,0.029,2.54E-06,C15orf65,ECM
7.13E-11,0.010843132311763,0.024,0.025,2.54E-06,DUSP15,MBM
7.20E-11,0.049097129893245,0.322,0.315,2.57E-06,ANAPC1,MBM
7.22E-11,-0.013005907830443,0.019,0.027,2.58E-06,AL512353.1,ECM
7.23E-11,-0.003227253865067,0,0.002,2.58E-06,MTRNR2L10,ECM
7.31E-11,0.045072466968831,0.099,0.082,2.61E-06,MORN4,MBM
7.31E-11,-0.006876182930223,0.053,0.049,2.61E-06,AC005498.3,ECM
7.32E-11,-0.012423380884339,0.044,0.057,2.61E-06,PRELID3B,ECM
7.33E-11,-0.028545191417443,0.042,0.055,2.61E-06,AC135050.6,ECM
7.34E-11,0.028810751864986,0.053,0.041,2.62E-06,AC004884.2,MBM
7.36E-11,0.020127344109425,0.022,0.015,2.62E-06,RNF165,MBM
7.42E-11,-0.003848068015102,0,0.002,2.65E-06,AC018953.2,ECM
7.42E-11,0.006112354087347,0.01,0.006,2.65E-06,GCHFR,MBM
7.43E-11,0.056811392163038,0.563,0.569,2.65E-06,GCC2,MBM
7.51E-11,0.022942968409432,0.111,0.11,2.68E-06,ASB8,MBM
7.52E-11,0.024163818044963,0.53,0.531,2.68E-06,ENAH,MBM
7.59E-11,-0.009903336772385,0.026,0.035,2.71E-06,NAIF1,ECM
7.67E-11,-0.009122153671504,0.003,0.008,2.73E-06,AP001412.1,ECM
7.68E-11,-0.005296409296674,0.001,0.005,2.74E-06,AL138966.2,ECM
7.74E-11,0.017748594307902,0.015,0.009,2.76E-06,AC007192.2,MBM
7.76E-11,0.040135344279166,0.133,0.127,2.77E-06,TFPT,MBM
7.79E-11,-0.007419363884579,0.001,0.003,2.78E-06,LINC00052,ECM
7.79E-11,-0.020834662081882,0.138,0.159,2.78E-06,LRRC8A,ECM
7.81E-11,-0.006676738698943,0.001,0.004,2.79E-06,ZNF648,ECM
7.86E-11,-0.00671053698981,0.003,0.007,2.80E-06,LINC00691,ECM
7.91E-11,0.001913979854074,0.012,0.014,2.82E-06,TRIM61,MBM
7.93E-11,-0.021000486783713,0.022,0.032,2.83E-06,AL158011.1,ECM
7.93E-11,-0.020222842302063,0.019,0.029,2.83E-06,NRM,ECM
7.95E-11,-0.036393462161088,0.074,0.088,2.83E-06,ZNF823,ECM
7.96E-11,0.045650748479328,0.269,0.266,2.84E-06,DGLUCY,MBM
8.03E-11,0.007884801294145,0.006,0.004,2.86E-06,AARD,MBM
8.04E-11,-0.015193284325769,0.02,0.029,2.87E-06,AC104655.1,ECM
8.04E-11,-0.012024016280684,0.003,0.008,2.87E-06,NEXMIF,ECM
8.04E-11,-0.008398068655985,0.005,0.011,2.87E-06,ANG,ECM
8.09E-11,-0.009667742162219,0.005,0.01,2.88E-06,HOXB8,ECM
8.14E-11,0.055462610209537,0.484,0.471,2.90E-06,EP400,MBM
8.15E-11,0.001941188072628,0.006,0.009,2.91E-06,AC105020.4,MBM
8.19E-11,-0.050879149532435,0.152,0.173,2.92E-06,OTUD3,ECM
8.26E-11,0.036902073559722,0.084,0.075,2.95E-06,LYRM1,MBM
8.35E-11,-0.006604731806219,0.002,0.006,2.98E-06,CLDN23,ECM
8.53E-11,-0.048746631340149,0.134,0.152,3.04E-06,SEC61B,ECM
8.53E-11,0.01627405328795,0.017,0.011,3.04E-06,AC012360.1,MBM
8.54E-11,-0.026226424370139,0.035,0.043,3.05E-06,AC097478.3,ECM
8.60E-11,0.035527214814198,0.248,0.251,3.07E-06,QSOX1,MBM
8.65E-11,0.071602658034177,0.317,0.301,3.08E-06,YARS,MBM
8.68E-11,0.038505557864482,0.15,0.148,3.09E-06,RNFT1,MBM
8.72E-11,0.049831882775348,0.224,0.217,3.11E-06,UBE2F,MBM
8.73E-11,0.0439183109325,0.215,0.211,3.11E-06,AL122035.1,MBM
8.76E-11,-0.050109868787145,0.387,0.416,3.12E-06,CAPZA1,ECM
8.90E-11,-0.015806167914315,0.014,0.023,3.17E-06,AC112220.2,ECM
